id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00005463920,CCMSLIB00005463976,0.2,1.0,0.658829844822835,0.5714285714285714,['CCMSLIB00005463968' 'CCMSLIB00005463972' 'CCMSLIB00005464014'  'CCMSLIB00005464026' 'CCMSLIB00005464089' 'CCMSLIB00005464130'  'CCMSLIB00005464188' 'CCMSLIB00005464192' 'CCMSLIB00005464296'],9,8,0.9596576940864392,2,1,1,118.086,13.980000000000004,13,1.0,1.0,0.0
CCMSLIB00005464501,CCMSLIB00005464556,0.2,1.0,0.6338598716717467,0.9285714285714286,[],0,15,0.9193403825307048,12,11,1,433.874,92.02699999999992,21,0.9090909090909092,1.9,0.2681012839465362
CCMSLIB00005464240,CCMSLIB00005463563,0.3333333333333333,1.0,0.8389339493550755,0.8333333333333334,['CCMSLIB00005463556' 'CCMSLIB00005464117' 'CCMSLIB00005463566'  'CCMSLIB00005463613'],4,13,0.9998898475745712,1,0,1,176.071,28.03100000000001,1,0.0,-1.0,0.0
CCMSLIB00005463920,CCMSLIB00005464014,0.0,0.0,0.0,0.0,['CCMSLIB00005463956' 'CCMSLIB00005463964' 'CCMSLIB00005463968'  'CCMSLIB00005463972' 'CCMSLIB00005463976' 'CCMSLIB00005463987'  'CCMSLIB00005464036' 'CCMSLIB00005464055' 'CCMSLIB00005464089'  'CCMSLIB00005464130' 'CCMSLIB00005464188' 'CCMSLIB00005464192'  'CCMSLIB00005464296'],13,8,0.0,0,0,0,118.086,29.027,13,0.0,-1.0,0.0
CCMSLIB00005463916,CCMSLIB00005464066,0.5,1.0,0.6108888163840602,1.0,['CCMSLIB00005463953' 'CCMSLIB00005464063' 'CCMSLIB00005464175'],3,9,0.6676820567071187,1,1,0,121.051,15.99499999999999,1,1.0,6.0,1.655419621683806
CCMSLIB00005463936,CCMSLIB00005464298,0.0,0.8,0.5679001669540036,0.0,['CCMSLIB00005464072' 'CCMSLIB00005464097'],2,8,0.0619169503894275,2,0,2,112.087,43.99,3,0.0,-1.0,0.0
CCMSLIB00005463920,CCMSLIB00005464296,0.2,1.0,0.506732820903819,0.4285714285714285,['CCMSLIB00005463956' 'CCMSLIB00005463964' 'CCMSLIB00005463968'  'CCMSLIB00005463972' 'CCMSLIB00005463976' 'CCMSLIB00005463987'  'CCMSLIB00005464014' 'CCMSLIB00005464026' 'CCMSLIB00005464036'  'CCMSLIB00005464055' 'CCMSLIB00005464089' 'CCMSLIB00005464130'  'CCMSLIB00005464188' 'CCMSLIB00005464192'],14,8,0.3894164221634489,1,1,0,118.086,43.99,13,1.0,1.0,0.0
CCMSLIB00005463994,CCMSLIB00005463961,0.0,0.4285714285714285,0.2635972552699974,0.7777777777777778,['CCMSLIB00005464219' 'CCMSLIB00005464221'],2,10,0.9908661416965352,5,4,1,138.091,15.995000000000005,11,1.0,2.0,0.0811431095688035
CCMSLIB00005464109,CCMSLIB00005464230,0.1,1.0,0.553505811547162,0.8181818181818182,['CCMSLIB00005464204' 'CCMSLIB00005464327' 'CCMSLIB00005464368'  'CCMSLIB00005464407'],4,12,0.988868048146393,3,2,1,161.107,15.995000000000005,7,0.5,2.0,0.0990210257942778
CCMSLIB00005463914,CCMSLIB00005463972,0.2,1.0,0.6337644061197897,0.8571428571428571,['CCMSLIB00005463964' 'CCMSLIB00005463976' 'CCMSLIB00005464036'  'CCMSLIB00005464130'],4,8,0.911316191144296,1,1,0,116.071,13.979000000000012,4,1.0,1.0,0.0
CCMSLIB00005464026,CCMSLIB00005464202,0.0,0.4285714285714285,0.1710083490518952,0.1111111111111111,['CCMSLIB00005463920' 'CCMSLIB00005463987' 'CCMSLIB00005464128'],3,10,0.0619392524454975,2,1,1,147.113,15.995000000000005,3,1.0,1.0,0.0
CCMSLIB00005463914,CCMSLIB00005463976,0.2,1.0,0.6337644061197898,0.7142857142857143,['CCMSLIB00005463972' 'CCMSLIB00005464089' 'CCMSLIB00005464130'],3,8,0.9507995869526792,1,1,0,116.071,15.995000000000005,4,1.0,1.0,0.0
CCMSLIB00005463941,CCMSLIB00005464082,0.1428571428571428,1.0,0.5123555533484585,0.8571428571428571,[],0,8,0.978564371834157,1,1,0,110.06,43.99000000000001,4,1.0,1.0,0.0
CCMSLIB00005463914,CCMSLIB00005464130,0.0,0.25,0.0684985358104362,0.4285714285714285,['CCMSLIB00005463964' 'CCMSLIB00005463972' 'CCMSLIB00005463976'  'CCMSLIB00005464036' 'CCMSLIB00005464089'],5,8,0.719341940502281,1,0,1,116.071,42.00999999999999,4,0.0,-1.0,0.0
CCMSLIB00005464584,CCMSLIB00005464579,0.0,0.4166666666666667,0.4397792733250385,0.92,['CCMSLIB00005463873' 'CCMSLIB00005463890'],2,26,0.745104152488125,54,6,48,363.217,42.00999999999999,99,0.0,-1.0,0.0
CCMSLIB00005464040,CCMSLIB00005464477,1.0,1.0,0.7046411412879485,1.0,['CCMSLIB00005464053' 'CCMSLIB00005464481'],2,9,0.6931630610955628,5,2,3,150.058,42.011,12,1.0,1.5,0.0577622650466621
CCMSLIB00005463930,CCMSLIB00005464225,1.0,1.0,0.7718675040643469,1.0,[],0,8,0.2722841266284944,2,2,0,113.035,43.989,7,0.5,5.0,0.3053612747984385
CCMSLIB00005463920,CCMSLIB00005464036,0.2,1.0,0.658829844822835,0.5714285714285714,['CCMSLIB00005463968' 'CCMSLIB00005463972' 'CCMSLIB00005464014'  'CCMSLIB00005464026' 'CCMSLIB00005464089' 'CCMSLIB00005464130'  'CCMSLIB00005464188' 'CCMSLIB00005464192' 'CCMSLIB00005464296'],9,8,0.9615290617645562,1,1,0,118.086,13.980000000000004,13,1.0,1.0,0.0
CCMSLIB00005463556,CCMSLIB00005464240,0.5,1.0,0.923240874201996,1.0,['CCMSLIB00005463563' 'CCMSLIB00005463613'],2,12,0.0365121384141308,1,0,1,160.076,15.995000000000005,12,0.0,-1.0,0.0
CCMSLIB00005464388,CCMSLIB00005464307,1.0,1.0,0.7139390596938229,1.0,['CCMSLIB00005463951' 'CCMSLIB00005463985'],2,14,0.7429537553423733,4,0,4,203.223,42.011,5,0.0,-1.0,0.0
CCMSLIB00005464014,CCMSLIB00005464202,0.0,0.4285714285714285,0.1710083490518952,0.1111111111111111,['CCMSLIB00005463920' 'CCMSLIB00005463987' 'CCMSLIB00005464128'],3,10,0.061901241235414,2,1,1,147.113,15.995000000000005,5,1.0,1.0,0.0
CCMSLIB00005464104,CCMSLIB00005464214,0.0,0.6,0.2038984549847223,0.0,['CCMSLIB00005463940' 'CCMSLIB00005464087'],2,9,0.1485798639929567,3,1,2,134.045,42.02200000000002,12,1.0,2.0,0.1732867951399863
CCMSLIB00005463941,CCMSLIB00005463952,0.0,0.25,0.0440024724999535,0.0,[],0,8,0.7914189076039545,2,1,1,110.06,43.99000000000001,4,1.0,1.0,0.0
CCMSLIB00005463920,CCMSLIB00005463956,0.2,1.0,0.658829844822835,0.5714285714285714,['CCMSLIB00005463968' 'CCMSLIB00005463972' 'CCMSLIB00005464014'  'CCMSLIB00005464026' 'CCMSLIB00005464089' 'CCMSLIB00005464130'  'CCMSLIB00005464188' 'CCMSLIB00005464192' 'CCMSLIB00005464296'],9,8,0.9863548382486408,2,1,1,118.086,14.016000000000004,13,1.0,1.0,0.0
CCMSLIB00005464251,CCMSLIB00005463563,0.3333333333333333,1.0,0.8389339493550755,0.8333333333333334,['CCMSLIB00005463556' 'CCMSLIB00005464117' 'CCMSLIB00005463566'  'CCMSLIB00005463613'],4,13,0.9998898475745712,1,0,1,176.071,28.03100000000001,1,0.0,-1.0,0.0
CCMSLIB00005464109,CCMSLIB00005464368,0.1,1.0,0.4172601035519835,0.1818181818181818,['CCMSLIB00005464120' 'CCMSLIB00005464204' 'CCMSLIB00005464230'  'CCMSLIB00005464327'],4,12,0.8253214091127998,2,1,1,161.107,43.99000000000001,7,1.0,2.0,0.0990210257942778
CCMSLIB00005463927,CCMSLIB00005464089,0.2,1.0,0.7223743741962533,0.5714285714285714,['CCMSLIB00005463957' 'CCMSLIB00005463964' 'CCMSLIB00005463968'  'CCMSLIB00005463976' 'CCMSLIB00005464036' 'CCMSLIB00005464130'  'CCMSLIB00005464296'],7,8,0.0339663080438259,6,1,5,118.086,11.964000000000013,22,1.0,1.0,0.0
CCMSLIB00005463968,CCMSLIB00005464188,0.2,1.0,0.5856953007451912,0.5,['CCMSLIB00005463920' 'CCMSLIB00005463927' 'CCMSLIB00005464021'  'CCMSLIB00005464192'],4,9,0.6259509981192678,3,2,1,133.097,43.006,43,1.0,1.0,0.0
CCMSLIB00005464599,CCMSLIB00005464524,0.25,1.0,0.6339450764571327,0.9,['CCMSLIB00005464325' 'CCMSLIB00005464404'],2,21,0.954573976832122,2,0,2,324.059,123.00899999999996,2,0.0,-1.0,0.0
CCMSLIB00005463914,CCMSLIB00005463964,0.2,1.0,0.6337644061197898,0.7142857142857143,['CCMSLIB00005463972' 'CCMSLIB00005464089' 'CCMSLIB00005464130'],3,8,0.9728402083615358,1,1,0,116.071,15.995000000000005,4,1.0,1.0,0.0
CCMSLIB00005463917,CCMSLIB00005464102,0.5,1.0,0.5,0.8333333333333334,['CCMSLIB00005463915' 'CCMSLIB00005463946'],2,7,0.3775879158309987,4,1,3,106.05,42.010000000000005,12,1.0,1.0,0.0
CCMSLIB00005463956,CCMSLIB00005463559,0.0,0.4,0.223130327496029,0.625,['CCMSLIB00005463920'],1,9,0.8635056190601539,1,0,1,132.102,42.00999999999999,7,0.0,-1.0,0.0
CCMSLIB00005464138,CCMSLIB00005464153,0.0,0.3333333333333333,0.0594646160201374,0.3,['CCMSLIB00005463936' 'CCMSLIB00005464072' 'CCMSLIB00005464351'],3,11,0.9864217828444152,2,1,1,156.077,14.015000000000017,4,1.0,1.0,0.0
CCMSLIB00005464514,CCMSLIB00005464489,0.1,1.0,0.7128516400380538,0.6363636363636364,['CCMSLIB00005464402' 'CCMSLIB00005464563'],2,23,0.9983673595565796,2,1,1,349.054,15.011000000000024,2,1.0,1.0,0.0
CCMSLIB00005464088,CCMSLIB00005464214,0.0,0.6,0.2876344788869791,0.5,['CCMSLIB00005463940' 'CCMSLIB00005464087'],2,9,0.1480692422521452,4,2,2,134.045,42.02200000000002,35,1.0,1.5,0.0594126154765667
CCMSLIB00005463968,CCMSLIB00005464192,0.0,0.1666666666666666,0.0037584200860074,0.0,['CCMSLIB00005463920' 'CCMSLIB00005463927' 'CCMSLIB00005464021'  'CCMSLIB00005464188'],4,9,0.4760709770533214,2,1,1,133.097,42.02199999999999,43,1.0,1.0,0.0
CCMSLIB00005464397,CCMSLIB00005464312,0.125,1.0,0.6642819071499068,1.0,['CCMSLIB00005464314' 'CCMSLIB00005464534'],2,18,0.9983917828785516,1,0,1,252.109,45.98799999999997,1,0.0,-1.0,0.0
